Time stamp,Irradiance DNI from weather file | (W/m2),Inverter AC output power | (kW)
4375,414,256.682
4376,583,642.873
4377,688,999.576
4378,751,1276.67
4379,754,1462.67
4380,771,1573.24
4381,37,721.972
4382,22,603.388
4383,681,1334.89
4384,620,1085.53
4385,399,703.512
4386,401,371.865
4387,158,117.062
4388,0,-0.297
4389,0,-0.297
4390,0,-0.297
4391,0,-0.297
4392,0,-0.297
4393,0,-0.297
4394,0,-0.297
4395,0,-0.297
4396,0,-0.297
4397,0,-0.297
4398,0,41.2103
4399,257,234.562
4400,219,499.251
4401,590,980.464
4402,649,1258.79
4403,466,1294.92
4404,425,1421.65
4405,100,998.477
4406,217,1119.59
4407,391,1195.83
4408,0,50.6411
4409,0,37.698
4410,99,296.305
4411,0,96.0223
4412,0,-0.297
4413,0,-0.297
4414,0,-0.297
4415,0,-0.297
4416,0,-0.297
4417,0,-0.297
4418,0,-0.297
4419,0,-0.297
4420,0,-0.297
4421,0,-0.297
4422,0,13.9336
4423,241,240.675
4424,0,164.125
4425,182,750.58
4426,842,1441.37
4427,883,1676.45
4428,913,1811.37
4429,936,1854.27
4430,938,1780.24
4431,921,1600.22
4432,878,1304.86
4433,812,923.258
4434,700,445.642
4435,493,84.9717
4436,0,-0.297
4437,0,-0.297
4438,0,-0.297
4439,0,-0.297
4440,0,-0.297
4441,0,-0.297
4442,0,-0.297
4443,0,-0.297
4444,0,-0.297
4445,0,-0.297
4446,358,58.2078
4447,643,265.055
4448,771,733.759
4449,849,1158.19
4450,896,1459.6
4451,932,1670.24
4452,945,1775.46
4453,948,1770.47
4454,928,1670.84
4455,907,1498.74
4456,869,1240.04
4457,770,882.089
4458,659,432.835
4459,448,91.0247
4460,0,-0.297
4461,0,-0.297
4462,0,-0.297
4463,0,-0.297
4464,0,-0.297
4465,0,-0.297
4466,0,-0.297
4467,0,-0.297
4468,0,-0.297
4469,0,-0.297
4470,249,53.5265
4471,519,246.941
4472,225,522.2
4473,772,1113.46
4474,828,1424.92
4475,825,1626.53
4476,836,1736.95
4477,834,1748.22
4478,842,1663.67
4479,816,1477.25
4480,764,1200.55
4481,660,839.323
4482,535,417.815
4483,320,101.281
4484,0,-0.297
4485,0,-0.297
4486,0,-0.297
4487,0,-0.297
4488,0,-0.297
4489,0,-0.297
4490,0,-0.297
4491,0,-0.297
4492,0,-0.297
4493,0,-0.297
4494,179,57.1189
4495,464,250.94
4496,79,401.764
4497,702,1046.11
4498,762,1348.49
4499,821,1561.33
4500,841,1676.06
4501,846,1690.96
4502,802,1610.85
4503,780,1433.68
4504,736,1168.47
4505,663,823.228
4506,548,406.265
4507,345,93.08
4508,0,-0.297
4509,0,-0.297
4510,0,-0.297
4511,0,-0.297
4512,0,-0.297
4513,0,-0.297
4514,0,-0.297
4515,0,-0.297
4516,0,-0.297
4517,0,-0.297
4518,200,54.361
4519,469,246.21
4520,228,508.791
4521,526,956.65
4522,362,1104.65
4523,441,1303.64
4524,461,1412.06
4525,821,1676.28
4526,767,1582.23
4527,738,1403.57
4528,680,1142.77
4529,398,720.449
4530,292,358.019
4531,0,58.6211
4532,0,-0.297
4533,0,-0.297
4534,0,-0.297
4535,0,-0.297
4536,0,-0.297
4537,0,-0.297
4538,0,-0.297
4539,0,-0.297
4540,0,-0.297
4541,0,-0.297
4542,41,47.1392
4543,33,183.536
4544,73,388.151
4545,0,190.176
4546,101,788.734
4547,410,1331.39
4548,815,1684.14
4549,821,1696.46
4550,332,1317.9
4551,315,1155.76
4552,18,453.633
4553,0,22.6374
4554,0,36.8415
4555,19,96.9761
4556,0,-0.297
4557,0,-0.297
4558,0,-0.297
4559,0,-0.297
4560,0,-0.297
4561,0,-0.297
4562,0,-0.297
4563,0,-0.297
4564,0,-0.297
4565,0,-0.297
4566,0,15.0059
4567,4,165.73
4568,56,371.662
4569,309,835.332
4570,345,1096.36
4571,801,1550.33
4572,116,1039.36
4573,12,442.524
4574,73,880.115
4575,221,1035.75
4576,542,1081.26
4577,560,802.478
4578,0,11.3569
4579,0,80.9878
4580,0,-0.297
4581,0,-0.297
4582,0,-0.297
4583,0,-0.297
4584,0,-0.297
4585,0,-0.297
4586,0,-0.297
4587,0,-0.297
4588,0,-0.297
4589,0,-0.297
4590,132,52.6978
4591,390,252.259
4592,532,647.356
4593,633,1036.36
4594,697,1328.22
4595,767,1538.62
4596,788,1649.94
4597,97,985.539
4598,322,1276.56
4599,339,1150.53
4600,103,685.914
4601,337,692.643
4602,0,11.2183
4603,262,103.108
4604,0,-0.297
4605,0,-0.297
4606,0,-0.297
4607,0,-0.297
4608,0,-0.297
4609,0,-0.297
4610,0,-0.297
4611,0,-0.297
4612,0,-0.297
4613,0,-0.297
4614,115,51.1124
4615,371,249.574
4616,141,447.044
4617,549,993.569
4618,618,1284.81
4619,430,1325.58
4620,316,1323.68
4621,282,1267.33
4622,735,1565.86
4623,168,961.654
4624,668,1142.24
4625,224,611.034
4626,237,342.663
4627,245,103.677
4628,0,-0.297
4629,0,-0.297
4630,0,-0.297
4631,0,-0.297
4632,0,-0.297
4633,0,-0.297
4634,0,-0.297
4635,0,-0.297
4636,0,-0.297
4637,0,-0.297
4638,88,48.1649
4639,233,219.741
4640,530,633.141
4641,321,837.906
4642,740,1320.94
4643,739,1497
4644,253,1246.89
4645,129,1023.16
4646,221,1115.62
4647,201,984.256
4648,153,765.267
4649,475,771.461
4650,388,399.328
4651,213,105.277
4652,0,-0.297
4653,0,-0.297
4654,0,-0.297
4655,0,-0.297
4656,0,-0.297
4657,0,-0.297
4658,0,-0.297
4659,0,-0.297
4660,0,-0.297
4661,0,-0.297
4662,0,15.7306
4663,0,77.9388
4664,350,545.36
4665,273,785.011
4666,687,1267.27
4667,429,1303.38
4668,403,1385.03
4669,266,1272.22
4670,422,1351.07
4671,542,1298.02
4672,0,214.569
4673,5,291.956
4674,0,62.2506
4675,0,74.7716
4676,0,-0.297
4677,0,-0.297
4678,0,-0.297
4679,0,-0.297
4680,0,-0.297
4681,0,-0.297
4682,0,-0.297
4683,0,-0.297
4684,0,-0.297
4685,0,-0.297
4686,0,20.1179
4687,332,240.208
4688,515,614.89
4689,45,500.754
4690,39,611.813
4691,134,980.563
4692,127,1047.92
4693,17,489.671
4694,2,249.846
4695,0,157.372
4696,113,723.465
4697,286,665.057
4698,0,117.177
4699,0,11.2147
4700,0,-0.297
4701,0,-0.297
4702,0,-0.297
4703,0,-0.297
4704,0,-0.297
4705,0,-0.297
4706,0,-0.297
4707,0,-0.297
4708,0,-0.297
4709,0,-0.297
4710,19,37.3727
4711,0,141.219
4712,683,672.508
4713,778,1091.5
4714,476,1208.18
4715,510,1439.21
4716,423,1456.03
4717,449,1504.65
4718,347,1342.18
4719,426,1256.18
4720,274,916.987
4721,546,784.436
4722,634,425.678
4723,417,85.9388
4724,0,-0.297
4725,0,-0.297
4726,0,-0.297
4727,0,-0.297
4728,0,-0.297
4729,0,-0.297
4730,0,-0.297
4731,0,-0.297
4732,0,-0.297
4733,0,-0.297
4734,206,44.6696
4735,518,236.872
4736,688,671.01
4737,776,1084.65
4738,826,1380.85
4739,869,1582.82
4740,880,1691.24
4741,878,1720.87
4742,816,1642.96
4743,786,1473.41
4744,742,1211.83
4745,673,855.379
4746,547,422.154
4747,319,94.4952
4748,0,-0.297
4749,0,-0.297
4750,0,-0.297
4751,0,-0.297
4752,0,-0.297
4753,0,-0.297
4754,0,-0.297
4755,0,-0.297
4756,0,-0.297
4757,0,-0.297
4758,159,43.2158
4759,117,199.909
4760,432,579.237
4761,135,659.67
4762,786,1341.38
4763,563,1422.96
4764,586,1513.01
4765,311,1310.36
4766,404,1318
4767,229,1033.25
4768,108,694.515
4769,219,603.42
4770,162,315.58
4771,86,98.5287
4772,0,-0.297
4773,0,-0.297
4774,0,-0.297
4775,0,-0.297
4776,0,-0.297
4777,0,-0.297
4778,0,-0.297
4779,0,-0.297
4780,0,-0.297
4781,0,-0.297
4782,0,5.949
4783,0,151.898
4784,83,390.298
4785,149,677.779
4786,223,969.121
4787,242,1167.64
4788,328,1364.14
4789,446,1505.64
4790,336,1330.43
4791,455,1281.18
4792,143,769.145
4793,102,507.155
4794,232,343.091
4795,28,93.0151
4796,0,-0.297
4797,0,-0.297
4798,0,-0.297
4799,0,-0.297
4800,0,-0.297
4801,0,-0.297
4802,0,-0.297
4803,0,-0.297
4804,0,-0.297
4805,0,-0.297
4806,0,8.46116
4807,6,155.278
4808,185,464.691
4809,111,619.151
4810,87,746.783
4811,27,639.169
4812,26,676.364
4813,23,639.867
4814,9,364.096
4815,6,332.266
4816,3,308.95
4817,0,154.246
4818,42,248.161
4819,7,88.0083
4820,0,-0.297
4821,0,-0.297
4822,0,-0.297
4823,0,-0.297
4824,0,-0.297
4825,0,-0.297
4826,0,-0.297
4827,0,-0.297
4828,0,-0.297
4829,0,-0.297
4830,0,13.5017
4831,0,66.3979
4832,11,277.74
4833,133,653.365
4834,693,1305.48
4835,78,852.962
4836,138,1044.46
4837,28,702.248
4838,48,782.805
4839,127,898.863
4840,282,904.377
4841,217,603.587
4842,439,376.583
4843,162,100.232
4844,0,-0.297
4845,0,-0.297
4846,0,-0.297
4847,0,-0.297
4848,0,-0.297
4849,0,-0.297
4850,0,-0.297
4851,0,-0.297
4852,0,-0.297
4853,0,-0.297
4854,65,28.6034
4855,21,158.658
4856,122,416.035
4857,20,408.677
4858,720,1294.41
4859,49,728.234
4860,91,952.313
4861,254,1218.95
4862,703,1547.39
4863,72,753.795
4864,133,735.451
4865,279,660.112
4866,133,297.338
4867,199,96.3678
4868,0,-0.297
4869,0,-0.297
4870,0,-0.297
4871,0,-0.297
4872,0,-0.297
4873,0,-0.297
4874,0,-0.297
4875,0,-0.297
4876,0,-0.297
4877,0,-0.297
4878,103,28.8387
4879,393,217.047
4880,573,613.551
4881,686,1000.91
4882,762,1294.03
4883,781,1496
4884,806,1617.42
4885,811,1638.57
4886,799,1567.07
4887,474,1244.88
4888,705,1132.89
4889,603,789.839
4890,97,277.824
4891,0,70.2699
4892,0,-0.297
4893,0,-0.297
4894,0,-0.297
4895,0,-0.297
4896,0,-0.297
4897,0,-0.297
4898,0,-0.297
4899,0,-0.297
4900,0,-0.297
4901,0,-0.297
4902,0,-0.297
4903,0,64.9193
4904,0,166.896
4905,0,224.667
4906,98,778.168
4907,242,1165.58
4908,90,968.104
4909,71,929.82
4910,33,719.052
4911,148,949.193
4912,125,738.097
4913,0,214.309
4914,0,157.807
4915,0,77.0619
4916,0,-0.297
4917,0,-0.297
4918,0,-0.297
4919,0,-0.297
4920,0,-0.297
4921,0,-0.297
4922,0,-0.297
4923,0,-0.297
4924,0,-0.297
4925,0,-0.297
4926,250,25.8314
4927,594,214.972
4928,758,684.075
4929,848,1122.73
4930,900,1449.12
4931,930,1669.15
4932,943,1773.86
4933,944,1771.34
4934,929,1655.92
4935,906,1460.69
4936,866,1189.32
4937,775,850.202
4938,652,407.325
4939,416,72.6398
4940,0,-0.297
4941,0,-0.297
4942,0,-0.297
4943,0,-0.297
4944,0,-0.297
4945,0,-0.297
4946,0,-0.297
4947,0,-0.297
4948,0,-0.297
4949,0,-0.297
4950,0,-0.297
4951,0,44.7254
4952,0,188.825
4953,0,141.057
4954,17,477.215
4955,40,687.856
4956,814,1631.13
4957,822,1644.29
4958,822,1571.77
4959,801,1398.8
4960,766,1151.52
4961,695,804.648
4962,567,385.466
4963,325,73.9175
4964,0,-0.297
4965,0,-0.297
4966,0,-0.297
4967,0,-0.297
4968,0,-0.297
4969,0,-0.297
4970,0,-0.297
4971,0,-0.297
4972,0,-0.297
4973,0,-0.297
4974,0,-0.297
4975,0,62.7199
4976,35,320.507
4977,0,203.736
4978,30,572.512
4979,246,1162.97
4980,369,1380.57
4981,456,1495.23
4982,247,1206.05
4983,179,975.224
4984,123,718.464
4985,54,423.551
4986,333,380.827
4987,118,94.5453
4988,0,-0.297
4989,0,-0.297
4990,0,-0.297
4991,0,-0.297
4992,0,-0.297
4993,0,-0.297
4994,0,-0.297
4995,0,-0.297
4996,0,-0.297
4997,0,-0.297
4998,102,18.722
4999,442,208.612
5000,631,633.988
5001,734,1056.84
5002,812,1391.55
5003,872,1622.51
5004,42,798.656
5005,381,1439.64
5006,74,890.6
5007,782,1493.45
5008,718,1204.13
5009,629,833.942
5010,490,392.033
5011,244,80.7886
5012,0,-0.297
5013,0,-0.297
5014,0,-0.297
5015,0,-0.297
5016,0,-0.297
5017,0,-0.297
5018,0,-0.297
5019,0,-0.297
5020,0,-0.297
5021,0,-0.297
5022,0,9.26763
5023,231,193.846
5024,591,645.451
5025,698,1062.34
5026,766,1384.39
5027,762,1604.86
5028,786,1731.29
5029,380,1433.95
5030,714,1653.07
5031,672,1461.01
5032,606,1182.35
5033,510,814.734
5034,374,396.402
5035,155,90.6278
5036,0,-0.297
5037,0,-0.297
5038,0,-0.297
5039,0,-0.297
5040,0,-0.297
5041,0,-0.297
5042,0,-0.297
5043,0,-0.297
5044,0,-0.297
5045,0,-0.297
5046,80,16.0742
5047,408,214.571
5048,542,622.323
5049,654,1026.67
5050,724,1328.46
5051,781,1544.59
5052,801,1650.77
5053,806,1670.31
5054,703,1551.62
5055,666,1380.1
5056,606,1121.43
5057,479,770.168
5058,341,375.533
5059,140,82.9361
5060,0,-0.297
5061,0,-0.297
5062,0,-0.297
5063,0,-0.297
5064,0,-0.297
5065,0,-0.297
5066,0,-0.297
5067,0,-0.297
5068,0,-0.297
5069,0,-0.297
5070,45,12.5694
5071,313,213.266
5072,509,606.936
5073,632,1011.07
5074,710,1321.43
5075,768,1541.08
5076,790,1656.13
5077,344,1363.01
5078,292,1245.91
5079,493,1267.05
5080,311,909.042
5081,309,643.192
5082,184,297.568
5083,102,79.5901
5084,0,-0.297
5085,0,-0.297
5086,0,-0.297
5087,0,-0.297
5088,0,-0.297
5089,0,-0.297
5090,0,-0.297
5091,0,-0.297
5092,0,-0.297
5093,0,-0.297
5094,68,13.1077
5095,353,200.873
5096,527,587.064
5097,88,556.046
5098,694,1271.72
5099,180,1024.55
5100,718,1596.09
5101,723,1611.02
5102,42,722.135
5103,17,488.319
5104,200,787.192
5105,41,384.97
5106,349,362.601
5107,157,75.9063
5108,0,-0.297
5109,0,-0.297
5110,0,-0.297
5111,0,-0.297
5112,0,-0.297
5113,0,-0.297
5114,0,-0.297
5115,0,-0.297
5116,0,-0.297
5117,0,-0.297
5118,49,9.41415
5119,305,201.647
5120,508,574.797
5121,621,951.649
5122,690,1243.07
5123,700,1443.03
5124,722,1561.61
5125,728,1585.67
5126,662,1494.9
5127,630,1336.69
5128,568,1075.47
5129,467,743.557
5130,332,358.527
5131,137,74.6998
5132,0,-0.297
5133,0,-0.297
5134,0,-0.297
5135,0,-0.297
5136,0,-0.297
5137,0,-0.297
5138,0,-0.297
5139,0,-0.297
5140,0,-0.297
5141,0,-0.297
5142,34,6.87639
5143,252,205.953
5144,439,580.071
5145,554,949.372
5146,630,1244.7
5147,573,1410.54
5148,599,1524.57
5149,605,1549.29
5150,526,1443.57
5151,375,1147.93
5152,0,201.967
5153,99,462.105
5154,211,295.432
5155,0,42.9618
5156,0,-0.297
5157,0,-0.297
5158,0,-0.297
5159,0,-0.297
5160,0,-0.297
5161,0,-0.297
5162,0,-0.297
5163,0,-0.297
5164,0,-0.297
5165,0,-0.297
5166,12,2.23211
5167,140,198.37
5168,279,544.157
5169,378,884.215
5170,453,1166.87
5171,475,1359.36
5172,505,1472.21
5173,525,1500.08
5174,468,1411.5
5175,456,1259.58
5176,415,1009.1
5177,359,702.966
5178,238,345.272
5179,82,69.4084
5180,0,-0.297
5181,0,-0.297
5182,0,-0.297
5183,0,-0.297
5184,0,-0.297
5185,0,-0.297
5186,0,-0.297
5187,0,-0.297
5188,0,-0.297
5189,0,-0.297
5190,0,-0.297
5191,52,166.77
5192,256,546.638
5193,236,727.905
5194,320,1034.95
5195,374,1334.84
5196,231,1177.4
5197,411,1369.64
5198,128,966.639
5199,35,614.638
5200,119,688.203
5201,6,285.683
5202,0,105.824
5203,0,30.364
5204,0,-0.297
5205,0,-0.297
5206,0,-0.297
5207,0,-0.297
5208,0,-0.297
5209,0,-0.297
5210,0,-0.297
5211,0,-0.297
5212,0,-0.297
5213,0,-0.297
5214,0,-0.297
5215,65,152.895
5216,332,553.642
5217,254,750.279
5218,590,1235.58
5219,652,1448.22
5220,683,1565.86
5221,688,1586.06
5222,419,1341.08
5223,529,1301.94
5224,136,709.495
5225,316,693.535
5226,247,296.559
5227,52,57.2396
5228,0,-0.297
5229,0,-0.297
5230,0,-0.297
5231,0,-0.297
5232,0,-0.297
5233,0,-0.297
5234,0,-0.297
5235,0,-0.297
5236,0,-0.297
5237,0,-0.297
5238,0,1.82762
5239,183,195.026
5240,228,447.619
5241,386,865.032
5242,460,1140.9
5243,494,1342.31
5244,258,1194.76
5245,405,1340.47
5246,358,1231.11
5247,520,1215.41
5248,412,945.516
5249,263,585.688
5250,244,290.247
5251,44,56.5838
5252,0,-0.297
5253,0,-0.297
5254,0,-0.297
5255,0,-0.297
5256,0,-0.297
5257,0,-0.297
5258,0,-0.297
5259,0,-0.297
5260,0,-0.297
5261,0,-0.297
5262,0,-0.297
5263,131,157.319
5264,382,543.235
5265,547,932.687
5266,665,1255.63
5267,727,1479.42
5268,89,912.66
5269,241,1204.43
5270,670,1505.8
5271,650,1343.47
5272,299,877.166
5273,288,603.936
5274,6,177.034
5275,0,38.5811
5276,0,-0.297
5277,0,-0.297
5278,0,-0.297
5279,0,-0.297
5280,0,-0.297
5281,0,-0.297
5282,0,-0.297
5283,0,-0.297
5284,0,-0.297
5285,0,-0.297
5286,0,2.6536
5287,272,183.255
5288,414,547.213
5289,528,912.172
5290,598,1196.82
5291,245,1095.3
5292,620,1483.64
5293,0,179.768
5294,243,1153.95
5295,268,1055.68
5296,333,909.226
5297,229,643.712
5298,238,289.181
5299,0,37.7717
5300,0,-0.297
5301,0,-0.297
5302,0,-0.297
5303,0,-0.297
5304,0,-0.297
5305,0,-0.297
5306,0,-0.297
5307,0,-0.297
5308,0,-0.297
5309,0,-0.297
5310,0,-0.297
5311,186,159.591
5312,462,560.467
5313,608,962.226
5314,707,1278.25
5315,720,1492.66
5316,24,624.279
5317,111,971.917
5318,113,929.231
5319,734,1390.95
5320,685,1121.77
5321,536,744.024
5322,386,335.682
5323,139,55.0861
5324,0,-0.297
5325,0,-0.297
5326,0,-0.297
5327,0,-0.297
5328,0,-0.297
5329,0,-0.297
5330,0,-0.297
5331,0,-0.297
5332,0,-0.297
5333,0,-0.297
5334,11,1.21209
5335,286,192.216
5336,615,617.729
5337,747,1054.71
5338,825,1384.02
5339,857,1604.87
5340,877,1724.25
5341,881,1736.49
5342,862,1641.03
5343,831,1443.3
5344,778,1168.78
5345,694,796.441
5346,541,344.572
5347,247,45.1598
5348,0,-0.297
5349,0,-0.297
5350,0,-0.297
5351,0,-0.297
5352,0,-0.297
5353,0,-0.297
5354,0,-0.297
5355,0,-0.297
5356,0,-0.297
5357,0,-0.297
5358,49,3.67214
5359,433,177.513
5360,662,599.48
5361,765,993.792
5362,824,1285.42
5363,843,1473.03
5364,861,1566.05
5365,135,989.579
5366,122,935.077
5367,811,1350.8
5368,756,1098.77
5369,658,757.674
5370,495,332.258
5371,196,44.8476
5372,0,-0.297
5373,0,-0.297
5374,0,-0.297
5375,0,-0.297
5376,0,-0.297
5377,0,-0.297
5378,0,-0.297
5379,0,-0.297
5380,0,-0.297
5381,0,-0.297
5382,12,-0.297
5383,268,182.674
5384,441,571.947
5385,601,986.926
5386,718,1328.44
5387,779,1563.53
5388,817,1694.21
5389,831,1716.61
5390,793,1623.75
5391,449,1223.22
5392,738,1162.66
5393,649,786.253
5394,497,339.062
5395,217,43.6223
5396,0,-0.297
5397,0,-0.297
5398,0,-0.297
5399,0,-0.297
5400,0,-0.297
5401,0,-0.297
5402,0,-0.297
5403,0,-0.297
5404,0,-0.297
5405,0,-0.297
5406,0,-0.297
5407,540,177.376
5408,687,634.062
5409,786,1063.59
5410,844,1387.85
5411,838,1589.64
5412,834,1694.63
5413,800,1686.6
5414,727,1567.57
5415,680,1370.16
5416,615,1093.01
5417,500,731.388
5418,343,326.95
5419,93,44.4834
5420,0,-0.297
5421,0,-0.297
5422,0,-0.297
5423,0,-0.297
5424,0,-0.297
5425,0,-0.297
5426,0,-0.297
5427,0,-0.297
5428,0,-0.297
5429,0,-0.297
5430,0,-0.297
5431,353,181.996
5432,520,593.274
5433,620,998.261
5434,668,1288.71
5435,440,1381.22
5436,435,1468.74
5437,403,1394.95
5438,484,1375.49
5439,416,1212.43
5440,350,960.094
5441,340,661.514
5442,209,294.695
5443,44,30.9877
5444,0,-0.297
5445,0,-0.297
5446,0,-0.297
5447,0,-0.297
5448,0,-0.297
5449,0,-0.297
5450,0,-0.297
5451,0,-0.297
5452,0,-0.297
5453,0,-0.297
5454,0,-0.297
5455,105,152.184
5456,0,197.688
5457,0,115.689
5458,66,656.952
5459,5,316.877
5460,123,1014.24
5461,542,1541.29
5462,492,1444.97
5463,467,1263.83
5464,422,987.969
5465,245,553.463
5466,161,274.159
5467,0,25.1076
5468,0,-0.297
5469,0,-0.297
5470,0,-0.297
5471,0,-0.297
5472,0,-0.297
5473,0,-0.297
5474,0,-0.297
5475,0,-0.297
5476,0,-0.297
5477,0,-0.297
5478,0,-0.297
5479,129,163.043
5480,320,525.66
5481,436,892.48
5482,505,1186.25
5483,572,1412.22
5484,617,1546.6
5485,313,1304
5486,576,1480.24
5487,546,1309.17
5488,122,670.575
5489,461,708.289
5490,335,307.412
5491,120,33.5256
5492,0,-0.297
5493,0,-0.297
5494,0,-0.297
5495,0,-0.297
5496,0,-0.297
5497,0,-0.297
5498,0,-0.297
5499,0,-0.297
5500,0,-0.297
5501,0,-0.297
5502,0,-0.297
5503,519,173.483
5504,766,670.143
5505,875,1145.05
5506,932,1494.51
5507,945,1715.08
5508,955,1821.02
5509,959,1814.86
5510,923,1691.17
5511,891,1489.71
5512,473,983.032
5513,757,783.193
5514,131,227.34
5515,18,30.1105
5516,0,-0.297
5517,0,-0.297
5518,0,-0.297
5519,0,-0.297
5520,0,-0.297
5521,0,-0.297
5522,0,-0.297
5523,0,-0.297
5524,0,-0.297
5525,0,-0.297
5526,0,-0.297
5527,0,20.0614
5528,5,236.505
5529,0,221.543
5530,0,219.361
5531,1,253.327
5532,1,248.05
5533,20,595.328
5534,24,596.732
5535,41,644.907
5536,383,929.02
5537,0,64.7249
5538,0,4.8
5539,0,-0.297
5540,0,-0.297
5541,0,-0.297
5542,0,-0.297
5543,0,-0.297
5544,0,-0.297
5545,0,-0.297
5546,0,-0.297
5547,0,-0.297
5548,0,-0.297
5549,0,-0.297
5550,0,-0.297
5551,66,129.606
5552,0,80.6307
5553,13,363.229
5554,5,339.575
5555,9,411.586
5556,14,502.168
5557,86,946.407
5558,46,747.544
5559,42,640.473
5560,0,241.027
5561,34,347.276
5562,0,64.8667
5563,0,-0.297
5564,0,-0.297
5565,0,-0.297
5566,0,-0.297
5567,0,-0.297
5568,0,-0.297
5569,0,-0.297
5570,0,-0.297
5571,0,-0.297
5572,0,-0.297
5573,0,-0.297
5574,0,-0.297
5575,0,8.08575
5576,0,53.9689
5577,0,114.356
5578,0,275.045
5579,3,289.955
5580,7,340.731
5581,21,602.3
5582,26,623.104
5583,24,526.579
5584,0,270.923
5585,0,117.31
5586,0,138.769
5587,0,3.21175
5588,0,-0.297
5589,0,-0.297
5590,0,-0.297
5591,0,-0.297
5592,0,-0.297
5593,0,-0.297
5594,0,-0.297
5595,0,-0.297
5596,0,-0.297
5597,0,-0.297
5598,0,-0.297
5599,321,160.548
5600,0,65.4942
5601,0,254.263
5602,0,191.417
5603,11,450.224
5604,6,326.722
5605,33,719.875
5606,65,812.253
5607,151,893.318
5608,679,1108.24
5609,28,326.94
5610,360,286.61
5611,66,16.0059
5612,0,-0.297
5613,0,-0.297
5614,0,-0.297
5615,0,-0.297
5616,0,-0.297
5617,0,-0.297
5618,0,-0.297
5619,0,-0.297
5620,0,-0.297
5621,0,-0.297
5622,0,-0.297
5623,0,78.5558
5624,9,236.487
5625,0,227.516
5626,3,319.253
5627,24,572.828
5628,40,737.396
5629,62,832.35
5630,6,334.586
5631,2,280.4
5632,3,306.379
5633,520,695.205
5634,343,276.545
5635,62,12.9959
5636,0,-0.297
5637,0,-0.297
5638,0,-0.297
5639,0,-0.297
5640,0,-0.297
5641,0,-0.297
5642,0,-0.297
5643,0,-0.297
5644,0,-0.297
5645,0,-0.297
5646,0,-0.297
5647,193,155.632
5648,311,519.784
5649,432,908.034
5650,522,1210.04
5651,580,1425.8
5652,627,1545.97
5653,652,1562.94
5654,555,1432.97
5655,520,1251.88
5656,449,984.465
5657,429,628.272
5658,177,239.036
5659,0,8.52514
5660,0,-0.297
5661,0,-0.297
5662,0,-0.297
5663,0,-0.297
5664,0,-0.297
5665,0,-0.297
5666,0,-0.297
5667,0,-0.297
5668,0,-0.297
5669,0,-0.297
5670,0,-0.297
5671,211,151.345
5672,409,534.778
5673,553,929.927
5674,642,1233.08
5675,674,1432.34
5676,695,1547.44
5677,695,1568.38
5678,600,1454.33
5679,557,1266.92
5680,484,991.393
5681,206,487.712
5682,4,138.401
5683,0,-0.297
5684,0,-0.297
5685,0,-0.297
5686,0,-0.297
5687,0,-0.297
5688,0,-0.297
5689,0,-0.297
5690,0,-0.297
5691,0,-0.297
5692,0,-0.297
5693,0,-0.297
5694,0,-0.297
5695,0,17.8086
5696,206,411.949
5697,120,580.515
5698,1,283.197
5699,18,513.548
5700,13,465.695
5701,22,596.972
5702,309,1212.61
5703,537,1278.64
5704,252,803.716
5705,382,612.801
5706,0,86.4506
5707,0,-0.297
5708,0,-0.297
5709,0,-0.297
5710,0,-0.297
5711,0,-0.297
5712,0,-0.297
5713,0,-0.297
5714,0,-0.297
5715,0,-0.297
5716,0,-0.297
5717,0,-0.297
5718,0,-0.297
5719,297,151.334
5720,523,570.524
5721,669,1011.89
5722,757,1337.65
5723,812,1562.87
5724,838,1679.42
5725,844,1673.5
5726,832,1598.41
5727,802,1407.23
5728,746,1116.05
5729,641,723.18
5730,463,266.724
5731,91,7.72394
5732,0,-0.297
5733,0,-0.297
5734,0,-0.297
5735,0,-0.297
5736,0,-0.297
5737,0,-0.297
5738,0,-0.297
5739,0,-0.297
5740,0,-0.297
5741,0,-0.297
5742,0,-0.297
5743,308,148.301
5744,126,356.251
5745,584,955.078
5746,88,700.287
5747,84,812.724
5748,24,602.612
5749,25,630.244
5750,589,1465.15
5751,177,893.925
5752,506,1014.05
5753,380,638.51
5754,217,244.466
5755,13,1.85867
5756,0,-0.297
5757,0,-0.297
5758,0,-0.297
5759,0,-0.297
5760,0,-0.297
5761,0,-0.297
5762,0,-0.297
5763,0,-0.297
5764,0,-0.297
5765,0,-0.297
5766,0,-0.297
5767,131,142.302
5768,49,284.854
5769,15,353.305
5770,103,723.007
5771,56,730.263
5772,30,665.159
5773,592,1558.88
5774,613,1480.51
5775,67,674.951
5776,153,667.795
5777,445,656.265
5778,267,242.799
5779,19,2.97835
5780,0,-0.297
5781,0,-0.297
5782,0,-0.297
5783,0,-0.297
5784,0,-0.297
5785,0,-0.297
5786,0,-0.297
5787,0,-0.297
5788,0,-0.297
5789,0,-0.297
5790,0,-0.297
5791,54,115.409
5792,28,260.284
5793,513,933.086
5794,619,1254
5795,626,1435.19
5796,664,1523.39
5797,676,1496.54
5798,642,1406.19
5799,540,1184.04
5800,357,871.173
5801,201,497.004
5802,57,167.608
5803,0,-0.297
5804,0,-0.297
5805,0,-0.297
5806,0,-0.297
5807,0,-0.297
5808,0,-0.297
5809,0,-0.297
5810,0,-0.297
5811,0,-0.297
