725128, "STATE COLLEGE [PENN STATE - SURFRAD]", PA, -5.0, 40.72, -77.93, 376.0 
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code),PresWth source,PresWth uncert (code) 
10/25/2001,04:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,18.0,A,7,12.0,A,7,68,A,7,969,E,9,220,A,7,3.1,A,7,32200,B,7,1800,A,7,1.6,E,8,0.097,F,8,0.15,F,8,0,1,D,9,61,C,8
10/25/2001,05:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,17.0,A,7,12.0,A,7,72,A,7,969,E,9,230,A,7,6.7,A,7,32200,B,7,1230,A,7,1.5,E,8,0.097,F,8,0.15,F,8,0,1,D,9,61,C,8
10/25/2001,06:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,A,7,16.0,A,7,10.0,A,7,68,A,7,969,E,9,260,A,7,11.3,A,7,32200,B,7,930,A,7,1.5,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,07:00,19,565,85.20632499190259,2,9,1153.8338266314397,2,21,4.5234515500304155,2,9,0,2,9,0,2,21,0,2,9,0,2,25,9,E,9,9,A,7,14.0,A,7,5.0,A,7,55,A,7,969,E,9,270,A,7,11.3,A,7,32200,B,7,1140,A,7,1.4,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,08:00,220,1383,299.61010585445206,2,9,1153.8338266314397,2,21,17.10521611843609,2,9,135,2,9,279,2,21,90,2,9,123,2,25,5,E,9,5,A,7,13.0,A,7,4.0,A,7,54,A,7,969,E,9,260,A,7,9.8,A,7,32200,B,7,77777,A,7,1.3,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,09:00,446,1383,484.2492567992896,2,9,1153.8338266314397,2,21,27.984990372398954,2,9,296,2,9,556,2,21,116,2,9,161,2,25,5,E,9,5,A,7,14.0,A,7,2.0,A,7,44,A,7,969,E,9,270,A,7,10.8,A,7,32200,B,7,77777,A,7,1.3,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,10:00,631,1383,624.6385354131635,2,9,1153.8338266314397,2,21,36.259578733845956,2,9,418,2,9,539,2,21,171,2,9,291,2,25,9,E,9,9,A,7,14.0,A,7,2.0,A,7,44,A,7,969,E,9,260,A,7,13.4,A,7,32200,B,7,1500,A,7,1.2,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,11:00,759,1383,710.9789507671446,2,9,1153.8338266314397,2,21,41.3487962456162,2,9,516,2,9,541,2,21,218,2,9,437,2,25,9,E,9,9,A,7,14.0,A,7,2.0,A,7,44,A,7,969,E,9,250,A,7,11.8,A,7,32200,B,7,1800,A,7,1.1,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,12:00,823,1383,737.3214593131999,2,9,1153.8338266314397,2,21,42.90154317658221,2,9,625,2,9,740,2,21,182,2,9,361,2,25,9,E,9,9,A,7,15.0,A,7,0.0,A,7,36,A,7,969,E,9,270,A,7,11.8,A,7,32200,B,7,1800,A,7,1.0,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,13:00,818,1383,701.8518616096837,2,9,1153.8338266314397,2,21,40.810806413962496,2,9,614,2,9,794,2,21,143,2,9,256,2,25,9,E,9,9,A,7,16.0,A,7,1.0,A,7,36,A,7,969,E,9,250,A,7,10.8,A,7,32200,B,7,1800,A,7,1.0,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,14:00,744,1383,606.9979040736825,2,9,1153.8338266314397,2,21,35.219795247417665,2,9,548,2,9,742,2,21,147,2,9,261,2,25,5,E,9,5,A,7,16.0,A,7,-1.0,A,7,31,A,7,969,E,9,240,A,7,13.4,A,7,32200,B,7,77777,A,7,1.0,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,15:00,607,1383,459.2865046063269,2,9,1153.8338266314397,2,21,26.513787252002373,2,9,396,2,9,601,2,21,132,2,9,214,2,25,5,E,9,5,A,7,14.0,A,7,-2.1,B,8,32,A,7,969,E,9,270,A,7,10.8,A,7,32200,B,7,77777,A,7,1.0,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,16:00,415,1383,269.06116219302896,2,9,1153.8338266314397,2,21,15.306074421986636,2,9,236,2,9,395,2,21,117,2,9,165,2,25,5,E,9,5,A,7,14.0,A,7,-3.0,A,7,30,A,7,969,E,9,260,A,7,14.9,A,7,32200,B,7,77777,A,7,0.9,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,17:00,183,1383,52.40395478803961,2,9,1153.8338266314397,2,21,2.6460787750688652,2,9,86,2,9,165,2,21,64,2,9,85,2,25,5,E,9,5,A,7,13.0,A,7,-4.0,A,7,29,A,7,969,E,9,240,A,7,7.7,A,7,32200,B,7,77777,A,7,0.9,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,18:00,8,357,0.0,2,9,0.0,2,21,0.0,2,9,0,2,9,0,2,21,0,2,9,0,2,25,5,E,9,5,A,7,12.0,A,7,-7.0,A,7,24,A,7,969,E,9,250,A,7,7.2,A,7,32200,B,7,77777,A,7,0.9,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,19:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,A,7,12.0,A,7,-5.0,A,7,29,A,7,969,E,9,250,A,7,8.2,A,7,32200,B,7,2700,A,7,0.9,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,20:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,A,7,11.0,A,7,-5.0,A,7,31,A,7,969,E,9,250,A,7,6.2,A,7,32200,B,7,2700,A,7,0.9,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,21:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,A,7,11.0,A,7,-5.0,A,7,31,A,7,969,E,9,260,A,7,7.2,A,7,32200,B,7,2400,A,7,0.9,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,22:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,A,7,10.0,A,7,-6.0,A,7,30,A,7,969,E,9,260,A,7,12.3,A,7,32200,B,7,77777,A,7,0.9,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,23:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,A,7,9.0,A,7,-6.0,A,7,32,A,7,969,E,9,260,A,7,10.3,A,7,32200,B,7,77777,A,7,0.9,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/25/2001,24:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,A,7,9.0,A,7,-6.0,A,7,32,A,7,969,E,9,260,A,7,10.8,A,7,32200,B,7,77777,A,7,0.9,E,8,0.097,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,01:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,A,7,9.0,A,7,-6.0,A,7,32,A,7,969,E,9,260,A,7,11.3,A,7,32200,B,7,1800,A,7,0.8,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,02:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,8.0,A,7,-5.0,A,7,37,A,7,969,E,9,260,A,7,7.7,A,7,32200,B,7,1800,A,7,0.9,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,03:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,8.0,A,7,-6.0,A,7,34,A,7,969,E,9,260,A,7,10.3,A,7,32200,B,7,1800,A,7,0.9,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,04:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,7.0,A,7,-6.0,A,7,37,A,7,969,E,9,270,A,7,10.8,A,7,32200,B,7,1800,A,7,1.0,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,05:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,7.0,A,7,-6.0,A,7,37,A,7,969,E,9,250,A,7,8.7,A,7,32200,B,7,1800,A,7,1.0,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,06:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,A,7,6.0,A,7,-7.0,A,7,36,A,7,969,E,9,240,A,7,11.8,A,7,32200,B,7,1800,A,7,1.0,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,07:00,17,542,80.82857701583946,2,9,1154.4788084453671,2,21,4.270172844488329,2,9,0,2,9,0,2,21,0,2,9,0,2,25,0,E,9,0,A,7,5.3,B,8,-6.9,B,8,38,A,7,969,E,9,260,A,7,8.2,A,7,32200,B,7,77777,A,7,1.1,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,08:00,214,1384,294.8843019999429,2,9,1154.4788084453671,2,21,16.82656110491962,2,9,36,2,9,0,2,21,36,2,9,118,2,25,10,E,9,10,A,7,6.0,A,7,-6.0,A,7,39,A,7,969,E,9,260,A,7,10.3,A,7,32200,B,7,1380,A,7,1.1,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,09:00,441,1384,479.3024393337605,2,9,1154.4788084453671,2,21,27.693131120180396,2,9,190,2,9,76,2,21,165,2,9,377,2,25,10,E,9,10,A,7,6.0,A,7,-4.0,A,7,47,A,7,969,E,9,260,A,7,11.3,A,7,32200,B,7,1500,A,7,1.1,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,10:00,625,1384,619.494156481215,2,9,1154.4788084453671,2,21,35.95604313150602,2,9,160,2,9,0,2,21,160,2,9,576,2,25,10,E,9,10,A,7,5.0,A,7,-4.0,A,7,50,A,7,969,E,9,260,A,7,8.7,A,7,32200,B,7,1140,A,7,1.2,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,11:00,754,1384,705.667036274504,2,9,1154.4788084453671,2,21,41.03537637708018,2,9,178,2,9,0,2,21,178,2,9,676,2,25,10,E,9,10,A,7,4.0,A,7,-1.0,A,7,69,A,7,969,E,9,250,A,7,8.2,A,7,16100,B,7,870,A,7,1.2,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,12:00,817,1384,731.8824563548858,2,9,1154.4788084453671,2,21,42.58063013475203,2,9,430,2,9,195,2,21,314,2,9,764,2,25,9,E,9,9,A,7,4.0,A,7,0.0,A,7,75,A,7,969,E,9,260,A,7,8.2,A,7,24100,B,7,1800,A,7,1.3,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,13:00,812,1384,696.3349510923166,2,9,1154.4788084453671,2,21,40.48530399556523,2,9,425,2,9,181,2,21,318,2,9,772,2,25,10,E,9,10,A,7,6.0,A,7,-1.0,A,7,60,A,7,969,E,9,240,A,7,7.2,A,7,32200,B,7,1260,A,7,1.3,E,8,0.094,F,8,0.15,F,8,0,1,D,9,16,C,8
10/26/2001,14:00,738,1384,601.4582272230878,2,9,1154.4788084453671,2,21,34.89296247663867,2,9,347,2,9,102,2,21,292,2,9,779,2,25,10,E,9,10,A,7,4.0,A,7,-3.0,A,7,59,A,7,969,E,9,260,A,7,11.8,A,7,32200,B,7,990,A,7,1.3,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,15:00,600,1384,453.78288679834554,2,9,1154.4788084453671,2,21,26.189123492987278,2,9,199,2,9,9,2,21,195,2,9,657,2,25,10,E,9,10,A,7,4.0,A,7,-2.0,A,7,64,A,7,969,E,9,240,A,7,9.3,A,7,16100,B,7,1050,A,7,1.2,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,16:00,409,1384,263.6616958360671,2,9,1154.4788084453671,2,21,14.987838086156245,2,9,130,2,9,10,2,21,127,2,9,397,2,25,10,B,8,10,B,8,3.9,B,8,-2.0,B,8,64,A,7,969,E,9,240,B,8,8.5,B,8,13700,C,8,960,B,8,1.2,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,17:00,177,1384,47.44404576854562,2,9,1154.4788084453671,2,21,2.3677352225381156,2,9,81,2,9,112,2,21,67,2,9,102,2,25,10,E,9,10,A,7,3.0,A,7,-2.0,A,7,68,A,7,969,E,9,240,A,7,7.7,A,7,11300,B,7,870,A,7,1.2,E,8,0.094,F,8,0.15,F,8,0,1,D,9,85,C,8
10/26/2001,18:00,6,311,0.0,2,9,0.0,2,21,0.0,2,9,0,2,9,0,2,21,0,2,9,0,2,25,10,B,8,10,B,8,2.4,B,8,-2.0,B,8,71,A,7,969,E,9,250,B,8,7.5,B,8,17700,C,8,1185,B,8,1.1,E,8,0.094,F,8,0.15,F,8,0,1,D,9,85,C,8
10/26/2001,19:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,A,7,2.0,A,7,-2.0,A,7,73,A,7,969,E,9,250,A,7,7.2,A,7,24100,B,7,1500,A,7,1.1,E,8,0.094,F,8,0.15,F,8,0,1,D,9,0,C,8
10/26/2001,20:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,2.0,A,7,-2.0,A,7,73,A,7,969,E,9,240,A,7,6.7,A,7,4800,B,7,780,A,7,1.1,E,8,0.094,F,8,0.15,F,8,0,1,D,9,85,C,8
10/26/2001,21:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,A,7,2.0,A,7,-1.0,A,7,80,A,7,969,E,9,250,A,7,6.7,A,7,9700,B,7,810,A,7,1.0,E,8,0.094,F,8,0.15,F,8,0,1,D,9,85,C,8
10/26/2001,22:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,A,7,2.0,A,7,-1.0,A,7,80,A,7,969,E,9,250,A,7,6.2,A,7,6400,B,7,780,A,7,1.0,E,8,0.094,F,8,0.15,F,8,0,1,D,9,85,C,8
10/26/2001,23:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,2.0,A,7,-1.0,A,7,80,A,7,969,E,9,260,A,7,7.7,A,7,6400,B,7,510,A,7,1.0,E,8,0.094,F,8,0.15,F,8,0,1,D,9,85,C,8
10/26/2001,24:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,2.0,A,7,-1.0,A,7,80,A,7,969,E,9,250,A,7,6.7,A,7,6400,B,7,630,A,7,0.9,E,8,0.094,F,8,0.15,F,8,0,1,D,9,85,C,8
10/27/2001,01:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,2.0,A,7,-1.0,A,7,80,A,7,969,E,9,270,A,7,9.3,A,7,9700,B,7,990,A,7,0.9,E,8,0.092,F,8,0.15,F,8,0,1,D,9,85,C,8
10/27/2001,02:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,2.0,A,7,-2.0,A,7,73,A,7,969,E,9,270,A,7,7.2,A,7,24100,B,7,1470,A,7,0.9,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,03:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,2.0,A,7,-2.0,A,7,73,A,7,969,E,9,260,A,7,5.7,A,7,24100,B,7,1470,A,7,0.9,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,04:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,B,8,10,B,8,1.9,B,8,-1.7,B,8,76,A,7,969,E,9,260,B,8,5.7,B,8,20100,C,8,1020,B,8,0.9,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,05:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,2.0,A,7,-1.0,A,7,80,A,7,969,E,9,260,A,7,5.7,A,7,16100,B,7,570,A,7,0.9,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,06:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,3.0,A,7,-2.0,A,7,68,A,7,969,E,9,290,A,7,6.2,A,7,16100,B,7,690,A,7,0.9,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,07:00,16,519,76.45571411987194,2,9,1155.1202264833269,2,21,4.017759850653874,2,9,0,2,9,0,2,21,0,2,9,0,2,25,10,E,9,9,A,7,2.0,A,7,-2.0,A,7,73,A,7,969,E,9,260,A,7,4.6,A,7,32200,B,7,1230,A,7,1.0,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,08:00,209,1385,290.15122465510325,2,9,1155.1202264833269,2,21,16.54749079399585,2,9,122,2,9,100,2,21,107,2,9,197,2,25,10,E,9,9,A,7,3.0,A,7,-2.0,A,7,68,A,7,969,E,9,280,A,7,7.2,A,7,32200,B,7,990,A,7,1.0,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,09:00,435,1385,474.35072157286504,2,9,1155.1202264833269,2,21,27.400986737625942,2,9,122,2,9,0,2,21,122,2,9,403,2,25,10,E,9,9,A,7,4.0,A,7,-2.0,A,7,64,A,7,969,E,9,280,A,7,5.7,A,7,32200,B,7,1020,A,7,1.0,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,10:00,619,1385,614.3511766676626,2,9,1155.1202264833269,2,21,35.65259247849326,2,9,138,2,9,0,2,21,138,2,9,508,2,25,10,E,9,10,A,7,4.0,A,7,-2.0,A,7,64,A,7,969,E,9,320,A,7,5.7,A,7,32200,B,7,990,A,7,1.0,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,11:00,748,1385,700.3659783588438,2,9,1155.1202264833269,2,21,40.722598641177456,2,9,303,2,9,42,2,21,280,2,9,766,2,25,10,E,9,9,A,7,5.0,A,7,-2.0,A,7,59,A,7,969,E,9,310,A,7,5.7,A,7,32200,B,7,930,A,7,1.0,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,12:00,811,1385,726.4662309849942,2,9,1155.1202264833269,2,21,42.26106186130164,2,9,305,2,9,27,2,21,290,2,9,1017,2,25,10,E,9,9,A,7,7.0,A,7,-3.0,A,7,48,A,7,969,E,9,320,A,7,5.7,A,7,32200,B,7,1350,A,7,1.0,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,13:00,806,1385,690.854377085127,2,9,1155.1202264833269,2,21,40.16194566142781,2,9,438,2,9,237,2,21,300,2,9,718,2,25,10,E,9,9,A,7,7.0,A,7,-4.0,A,7,44,A,7,969,E,9,310,A,7,6.2,A,7,32200,B,7,1800,A,7,1.0,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,14:00,732,1385,595.9691603078495,2,9,1155.1202264833269,2,21,34.56911545968876,2,9,291,2,9,65,2,21,256,2,9,701,2,25,10,E,9,9,A,7,7.0,A,7,-3.0,A,7,48,A,7,969,E,9,320,A,7,6.7,A,7,32200,B,7,1500,A,7,1.0,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,15:00,594,1385,448.34393411058335,2,9,1155.1202264833269,2,21,25.86827539067366,2,9,353,2,9,384,2,21,188,2,9,354,2,25,10,E,9,10,A,7,5.0,A,7,-2.0,A,7,59,A,7,969,E,9,350,A,7,5.1,A,7,32200,B,7,1500,A,7,1.0,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,16:00,403,1385,258.3402178710243,2,9,1155.1202264833269,2,21,14.674217320826898,2,9,214,2,9,304,2,21,125,2,9,198,2,25,10,E,9,10,A,7,4.0,A,7,-3.0,A,7,59,A,7,969,E,9,340,A,7,4.1,A,7,32200,B,7,1800,A,7,1.0,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,17:00,171,1385,42.6006831899016,2,9,1155.1202264833269,2,21,2.0983563769390514,2,9,82,2,9,139,2,21,65,2,9,94,2,25,10,E,9,9,A,7,4.0,A,7,-3.0,A,7,59,A,7,969,E,9,330,A,7,5.1,A,7,32200,B,7,1800,A,7,1.0,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,18:00,5,288,0.0,2,9,0.0,2,21,0.0,2,9,0,2,9,0,2,21,0,2,9,0,2,25,10,B,8,9,B,8,3.4,B,8,-3.0,B,8,61,A,7,969,E,9,340,B,8,4.4,B,8,28150,C,8,1800,B,8,1.0,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,19:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,3.0,A,7,-3.0,A,7,63,A,7,969,E,9,340,A,7,3.6,A,7,24100,B,7,1800,A,7,1.0,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,20:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,3.0,A,7,-4.0,A,7,58,A,7,969,E,9,340,A,7,3.6,A,7,32200,B,7,4500,A,7,0.9,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,21:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,B,8,7,B,8,2.9,B,8,-4.0,B,8,58,A,7,969,E,9,340,B,8,3.6,B,8,32200,C,8,13250,B,8,0.9,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,22:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,A,7,3.0,A,7,-4.0,A,7,58,A,7,969,E,9,340,A,7,3.6,A,7,32200,B,7,77777,A,7,0.9,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,23:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,3.0,A,7,-4.0,A,7,58,A,7,969,E,9,340,A,7,2.6,A,7,32200,B,7,1800,A,7,0.9,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/27/2001,24:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,3.0,A,7,-4.0,A,7,58,A,7,969,E,9,330,A,7,3.6,A,7,32200,B,7,1500,A,7,0.9,E,8,0.092,F,8,0.15,F,8,0,1,D,9,0,C,8
10/28/2001,01:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,3.0,A,7,-6.0,A,7,49,A,7,969,E,9,330,A,7,4.1,A,7,32200,B,7,1440,A,7,0.9,E,8,0.089,F,8,0.15,F,8,0,1,D,9,0,C,8
10/28/2001,02:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,2.0,A,7,-7.0,A,7,48,A,7,969,E,9,330,A,7,4.1,A,7,32200,B,7,1440,A,7,0.9,E,8,0.089,F,8,0.15,F,8,0,1,D,9,0,C,8
10/28/2001,03:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,B,8,10,B,8,2.8,B,8,-6.1,B,8,49,A,7,969,E,9,340,B,8,3.9,B,8,28150,C,8,1305,B,8,0.9,E,8,0.089,F,8,0.15,F,8,0,1,D,9,0,C,8
10/28/2001,04:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,3.0,A,7,-6.0,A,7,49,A,7,969,E,9,340,A,7,3.6,A,7,24100,B,7,1170,A,7,1.0,E,8,0.089,F,8,0.15,F,8,0,1,D,9,0,C,8
10/28/2001,05:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,B,8,10,B,8,2.0,B,8,-6.5,B,8,50,A,7,969,E,9,340,B,8,3.9,B,8,28150,C,8,1260,B,8,1.0,E,8,0.089,F,8,0.15,F,8,0,1,D,9,0,C,8
10/28/2001,06:00,0,0,0.0,2,0,0.0,2,0,0.0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,A,7,1.0,A,7,-7.0,A,7,51,A,7,969,E,9,340,A,7,4.1,A,7,32200,B,7,1350,A,7,1.0,E,8,0.089,F,8,0.15,F,8,0,1,D,9,0,C,8
